name_spec,Z,rAGN_Cont_5100,rAGN_stars_5100,rAGN_Cont_6200,rAGN_stars_6200,agn_slope,stars_Cont_5100,stars_Cont_6200,PLATE,MJD,FIBERID
spec-1618-53116-0173.fits,0.102507964,0.3531321228828599,0.5459107421698601,0.3801254030433308,0.6132295224059693,0.0,0.6468678771171402,0.6198745969566689,1618,53116,0173
spec-2230-53799-0180.fits,0.13090152,0.6686921261142398,2.018340579327175,0.5907752529089613,1.4436449826372149,-0.6106062430327881,0.33130787388576016,0.40922474709103873,2230,53799,0180
spec-1427-52996-0200.fits,0.022302406,0.1119433153138148,0.1260542454599872,0.0987012906002587,0.1095100764828489,-0.0048301949309181,0.8880566846861848,0.9012987093997415,1427,52996,0200
spec-0792-52353-0271.fits,0.07421122,0.2777142176186803,0.3844935403588843,0.229564324779115,0.2979668934895813,-0.5201313642465201,0.7222857823813199,0.7704356752208847,0792,52353,0271
spec-1669-53433-0626.fits,0.031873256,0.0820864495186368,0.0894272118279437,0.0832124881921233,0.0907652941607275,0.0,0.9179135504813637,0.9167875118078761,1669,53433,0626
spec-1951-53389-0349.fits,0.14329669,0.4374266236177598,0.7775459024220701,0.4220902008350113,0.7303738428468971,-1.253442598075719,0.5625733763822401,0.5779097991649886,1951,53389,0349
spec-0275-51910-0281.fits,0.13464276,0.7293875762902468,2.6953218418107623,0.6773423939276519,2.0992605820542,-0.7781993976150804,0.27061242370975336,0.32265760607234795,0275,51910,0281
spec-2127-53859-0422.fits,0.035756823,0.3456547513567277,0.5282452223400607,0.3119261675709655,0.4533324083402583,-0.1086391035725431,0.6543452486432724,0.6880738324290344,2127,53859,0422
spec-0913-52433-0006.fits,0.10106896,0.7039524677957096,2.377835959497005,0.6442390670266396,1.810876370382356,-0.9142419626767394,0.29604753220429053,0.3557609329733604,0913,52433,0006
spec-0412-52258-0250.fits,0.10900824,0.1899178881807832,0.2344427625420354,0.1645535894707122,0.1969648650072734,-0.7624675780249746,0.8100821118192167,0.8354464105292874,0412,52258,0250
spec-0312-51689-0574.fits,0.052442085,0.2907684805984519,0.4099768166589711,0.2782328184169925,0.3854883202181091,-1.0401976740685248,0.7092315194015478,0.7217671815830076,0312,51689,0574
spec-0928-52578-0431.fits,0.14901753,0.590672779317072,1.4430332249381903,0.5551397073619327,1.2478967364560618,-0.6659935797323482,0.40932722068292804,0.44486029263806726,0928,52578,0431
spec-0925-52411-0489.fits,0.08356585,0.4861052228518816,0.9459236490970854,0.4845777549285339,0.940156851129591,-0.0061645932818239,0.5138947771481184,0.5154222450714661,0925,52411,0489
spec-0660-52177-0100.fits,0.12534043,0.2499993889191931,0.3333322469683396,0.2677962288254655,0.3657400294400167,0.0,0.7500006110808068,0.7322037711745345,0660,52177,0100
spec-1820-54208-0211.fits,0.037463475,0.2826049795698194,0.3939321733796778,0.2700042016316105,0.3698708982094085,-0.0066839538923819,0.7173950204301806,0.7299957983683895,1820,54208,0211
spec-1814-54555-0106.fits,0.1295047,0.5227309548640355,1.09525426002669,0.5022894448038521,1.009199904562803,0.0,0.4772690451359644,0.49771055519614776,1814,54555,0106
spec-2581-54085-0103.fits,0.045290504,0.3040839733259671,0.436954979725449,0.3203231397049377,0.4712873990823795,0.0,0.695916026674033,0.6796768602950622,2581,54085,0103
spec-1800-53884-0223.fits,0.11926716,0.5200370692533538,1.08349423661608,0.457225356432049,0.8423852548204163,-0.9336137723164802,0.4799629307466461,0.5427746435679509,1800,53884,0223
spec-0950-52378-0182.fits,0.11718105,0.5698228383392692,1.3246236414304882,0.4582528041396728,0.8458794205883055,-2.2746819608626487,0.4301771616607309,0.5417471958603272,0950,52378,0182
spec-0803-52318-0418.fits,0.08234278,0.3534972679086769,0.5467838732331034,0.3344704703812148,0.5025629299616492,-0.0023247205421654,0.6465027320913229,0.6655295296187851,0803,52318,0418
spec-2109-53468-0274.fits,0.14197154,0.3918582010589281,0.644353342824407,0.3526502304233592,0.5447599535780917,-0.3743948640480097,0.6081417989410719,0.6473497695766408,2109,53468,0274
spec-2107-53786-0243.fits,0.07556929,0.6403836470401181,1.7807411753368128,0.5567966157395562,1.2563004604954922,-0.871858143045107,0.3596163529598818,0.44320338426044387,2107,53786,0243
spec-0820-52438-0406.fits,0.06263614,0.5451143524774613,1.198354697375788,0.474103052707454,0.9015132244981828,-0.7135258868253723,0.4548856475225388,0.525896947292546,0820,52438,0406
spec-0290-51941-0021.fits,0.08082828,0.2811440669889882,0.3910993205709294,0.2898787059537533,0.4082101302751174,-0.0051203309020383,0.7188559330110117,0.7101212940462467,0290,51941,0021
spec-0305-51613-0012.fits,0.10309408,0.427494632374754,0.7467085141018033,0.43071261589119,0.7565820496188378,-0.0042579805663223,0.5725053676252458,0.5692873841088099,0305,51613,0012
spec-1931-53358-0133.fits,0.12661259,0.4892313148104452,0.9578334165668032,0.4549309838580171,0.8346300567183845,-1.0977392989333767,0.5107686851895548,0.5450690161419828,1931,53358,0133
spec-0985-52431-0469.fits,0.05436849,0.5369867644529467,1.1597654736985936,0.4487621897987182,0.8140990721134588,-0.7407463209158827,0.4630132355470532,0.5512378102012815,0985,52431,0469
spec-0498-51984-0223.fits,0.14611164,0.6560775848254645,1.9076325237263607,0.590848871186035,1.4440846659735975,-0.9319213518465966,0.3439224151745356,0.409151128813965,0498,51984,0223
spec-1193-52652-0515.fits,0.14184561,0.673888117810686,2.0664322725275044,0.6660218170970698,1.9942075596316629,0.0,0.32611188218931403,0.3339781829029303,1193,52652,0515
spec-1445-53062-0363.fits,0.09443832,0.3938293871419927,0.6497005608456401,0.3521168563871841,0.5434882198410986,-0.0030204442953099,0.6061706128580073,0.6478831436128157,1445,53062,0363
spec-0554-52000-0058.fits,0.076012105,0.7304291461873402,2.7095998541999555,0.6477459025864718,1.8388598098436075,-0.9565809512467248,0.2695708538126597,0.35225409741352803,0554,52000,0058
spec-0590-52057-0433.fits,0.12844647,0.1637016396328458,0.1957454987248534,0.1936324926008706,0.2401293341114598,-0.2222367379465665,0.8362983603671544,0.8063675073991294,0590,52057,0433
spec-1338-52765-0506.fits,0.12452317,0.2220077877242638,0.2853599100624155,0.2332298567984096,0.3041718028098696,-0.002601748079842,0.7779922122757363,0.7667701432015903,1338,52765,0506
spec-0442-51882-0431.fits,0.11199412,0.535793789692738,1.15421504020399,0.5018503167720006,1.007428758199787,-0.0583002356268848,0.4642062103072619,0.4981496832279994,0442,51882,0431
spec-2761-54534-0153.fits,0.09354986,0.3771439480440873,0.6055073991169673,0.3185251987389862,0.4674056885883106,-0.8299820999167529,0.6228560519559126,0.6814748012610137,2761,54534,0153
spec-1609-53142-0636.fits,0.08429918,0.3494631050351099,0.5371918299176109,0.3423394960543211,0.5205413644280477,-0.0031437783495549,0.65053689496489,0.6576605039456789,1609,53142,0636
spec-0406-51900-0044.fits,0.10645237,0.696775534191242,2.2978869212707083,0.5860741040078131,1.4158913701279412,-1.5142396266459086,0.303224465808758,0.4139258959921869,0406,51900,0044
spec-1651-53442-0125.fits,0.07743099,0.3934167212420425,0.6485782497130556,0.3407811291232518,0.5169468657200599,0.0,0.6065832787579575,0.6592188708767481,1651,53442,0125
spec-1403-53227-0091.fits,0.12756737,0.9242242824265832,12.1968397268047,0.8865497216218948,7.814434078929428,-1.0013597537423,0.0757757175734168,0.11345027837810509,1403,53227,0091
spec-0275-51910-0312.fits,0.114463374,0.6527502704702304,1.8797718614616523,0.6009246299963539,1.5057923268751554,-0.742310018983703,0.3472497295297696,0.3990753700036461,0275,51910,0312
spec-2118-53820-0231.fits,0.14841725,0.6567215206753867,1.9130867800610751,0.5831963166362227,1.3992110432652336,-1.7071625460220738,0.34327847932461325,0.41680368336377716,2118,53820,0231
spec-1574-53476-0569.fits,0.0471607,0.3014265759638335,0.431488753497482,0.258514175451369,0.3486434492645032,0.0,0.6985734240361666,0.7414858245486312,1574,53476,0569
spec-1819-54540-0496.fits,0.03842279,0.4615384545507792,0.8571428330424837,0.393173162275504,0.647916568340716,-0.8991179765406825,0.5384615454492208,0.606826837724496,1819,54540,0496
spec-0753-52233-0375.fits,0.08283706,0.3184319754148462,0.4672049801759178,0.2947581896133143,0.4179533675856479,-0.2734322978136313,0.6815680245851538,0.7052418103866859,0753,52233,0375
spec-1322-52791-0326.fits,0.14311197,0.5551248581613348,1.2478217053598644,0.4916841845871806,0.9672809101716976,-1.3811062374912029,0.4448751418386653,0.5083158154128194,1322,52791,0326
spec-0667-52163-0319.fits,0.12172225,0.8362222420889143,5.1058352046979145,0.7778301918524626,3.5010616354132384,-1.1848267722468118,0.16377775791108581,0.22216980814753737,0667,52163,0319
spec-0398-51789-0142.fits,0.09009204,0.4690950605267011,0.8835763724332303,0.4071486177549147,0.6867633777171477,-1.0772168295425657,0.5309049394732989,0.5928513822450854,0398,51789,0142
spec-0773-52376-0353.fits,0.080341525,0.6759898618642836,2.086323180360287,0.5713441801563782,1.3328739601968094,-1.7033825206211235,0.32401013813571633,0.4286558198436218,0773,52376,0353
spec-1059-52618-0628.fits,0.06183716,0.4072349840806755,0.6870091404586205,0.3456552581669362,0.5282464060131772,-1.475126057347418,0.5927650159193243,0.6543447418330638,1059,52618,0628
spec-2651-54507-0405.fits,0.0358346,0.1317821380551855,0.1517846428084221,0.1179082593508888,0.1336689302454219,-0.0026516106741477,0.8682178619448138,0.882091740649111,2651,54507,0405
spec-0835-52326-0058.fits,0.074529454,0.5008401643391434,1.0033663138703095,0.4382613842422854,0.7801873895586227,-0.5733820729388991,0.4991598356608568,0.5617386157577144,0835,52326,0058
spec-1161-52703-0386.fits,0.12832965,0.2148233567821577,0.2735987610402674,0.1947650048563054,0.2418734978371742,0.0,0.7851766432178421,0.8052349951436946,1161,52703,0386
spec-0879-52365-0200.fits,0.026415812,0.2655895035174292,0.3616363121026447,0.2455717386909932,0.3255070777238677,-0.0066420962550787,0.7344104964825708,0.7544282613090065,0879,52365,0200
spec-2752-54533-0313.fits,0.085606925,0.5172137514820659,1.0713100322758111,0.4882791370218499,0.9541904040810992,-1.1370192993654262,0.4827862485179343,0.5117208629781501,2752,54533,0313
spec-1762-53415-0152.fits,0.06770358,0.5532998389934206,1.2386381006593623,0.5170745296319659,1.0707128974537352,-0.560135716949991,0.4467001610065792,0.48292547036803424,1762,53415,0152
spec-0486-51910-0059.fits,0.07416076,0.5080082550558442,1.0325544285575494,0.4557313889062152,0.8373280759115588,-0.6209722178076252,0.49199174494415565,0.5442686110937847,0486,51910,0059
spec-2649-54212-0260.fits,0.023218025,0.2301073619912964,0.2988824033782942,0.2187487063322649,0.2799978804582925,0.0,0.7698926380087037,0.7812512936677353,2649,54212,0260
spec-2435-53828-0453.fits,0.12829435,0.7788186724877099,3.521177312964784,0.701890428959618,2.354471298959199,-1.2336065314549252,0.2211813275122902,0.29810957104038205,2435,53828,0453
spec-1808-54176-0521.fits,0.13249856,0.6786789956192106,2.112152602432816,0.6039109355488826,1.5246846978362192,-0.7831296820256332,0.3213210043807894,0.39608906445111736,1808,54176,0521
spec-0971-52644-0368.fits,0.031174006,0.2477394674035169,0.3293266849297885,0.2637433504513297,0.3582220284366952,0.0,0.7522605325964832,0.7362566495486702,0971,52644,0368
spec-0449-51900-0614.fits,0.09439446,0.2848309185387168,0.3982707389373301,0.2977634895024619,0.4240216580187422,0.0,0.7151690814612829,0.702236510497538,0449,51900,0614
spec-1044-52468-0330.fits,0.075340375,0.2052570456444165,0.2582684684645603,0.2188560154426667,0.2801737192749302,-0.0988440227557342,0.7947429543555834,0.7811439845573334,1044,52468,0330
spec-2156-54525-0504.fits,0.039776497,0.4678317062184624,0.879104808920679,0.4065795653027238,0.6851458789250048,-0.4612284152265194,0.5321682937815376,0.5934204346972763,2156,54525,0504
spec-1718-53850-0494.fits,0.112806484,0.7783467300056514,3.511550856098339,0.6985613531417887,2.3174246581274405,-0.9424641757998676,0.22165326999434867,0.30143864685821137,1718,53850,0494
spec-8368-57431-0380.fits,0.05300008,0.3050321409278587,0.4389154648606488,0.2778032961501974,0.3846643091408695,0.0,0.6949678590721411,0.7221967038498024,8368,57431,0380
spec-2124-53770-0568.fits,0.06808099,0.4465551805866375,0.8068648669617594,0.3938901733749542,0.6498660078953384,-0.400885401821524,0.5534448194133623,0.6061098266250458,2124,53770,0568
spec-2232-53827-0261.fits,0.002898791,0.102116162553871,0.1137298148102569,0.0821980994698299,0.0895597398767076,0.0,0.8978838374461284,0.9178019005301701,2232,53827,0261
spec-0340-51990-0329.fits,0.11131573,0.1239026486135933,0.1414256628187722,0.1212573055030113,0.1379895460438754,-0.0998591353583215,0.8760973513864064,0.8787426944969883,0340,51990,0329
spec-2882-54498-0327.fits,0.058385335,0.1054681601574456,0.1179031929998254,0.1099877949609258,0.1235800973719198,0.0,0.8945318398425545,0.8900122050390739,2882,54498,0327
spec-0497-51989-0014.fits,0.10627983,0.7953248432362096,3.885790810235314,0.7087610750077711,2.43360696042496,-1.2292179729207682,0.20467515676379053,0.29123892499222886,0497,51989,0014
spec-0585-52027-0368.fits,0.10582748,0.8706758962622752,6.732510576899463,0.835517043038201,5.079657239091639,-1.3570154794379787,0.12932410373772474,0.16448295696179904,0585,52027,0368
spec-0526-52312-0198.fits,0.13706419,0.4711379661534723,0.8908523130820796,0.4367791761928138,0.7755025342286377,-0.4040035649687623,0.5288620338465277,0.5632208238071861,0526,52312,0198
spec-1394-53108-0107.fits,0.07890935,0.6764716786791526,2.090919508738422,0.6315408805348293,1.7140052916902406,-0.8214422930215435,0.3235283213208474,0.3684591194651708,1394,53108,0107
spec-2036-53446-0270.fits,0.12729956,0.3792750775879092,0.6110195738783526,0.3755004474490424,0.6012821721251793,-0.2769919490188994,0.6207249224120908,0.6244995525509577,2036,53446,0270
spec-1591-52976-0400.fits,0.048783887,0.3553239821135567,0.5511667446207769,0.3100585103107832,0.4493982677436151,-0.0052526035211136,0.6446760178864434,0.6899414896892165,1591,52976,0400
spec-2002-53471-0033.fits,0.07251495,0.3294204830104615,0.4912474578545779,0.2865145669872821,0.401570310661374,-0.4649130023840628,0.6705795169895384,0.713485433012718,2002,53471,0033
spec-0331-52368-0121.fits,0.019480279,0.6399804005354949,1.777626555574765,0.529487061890619,1.1253400682629648,-1.151233587469092,0.3600195994645052,0.47051293810938105,0331,52368,0121
spec-0956-52401-0148.fits,0.04250114,0.3106276367576566,0.4505948502151629,0.2657559673897317,0.361945014990395,-0.0057416213129425,0.6893723632423434,0.7342440326102684,0956,52401,0148
spec-1586-52945-0152.fits,0.09535042,0.195962822311555,0.2437235836220105,0.1886869336790988,0.2325698198535692,0.0,0.804037177688445,0.811313066320901,1586,52945,0152
spec-2786-54540-0316.fits,0.08440505,0.4107380019964574,0.6970379956421152,0.3857371425664229,0.6279675515105264,-0.0035136185324761,0.5892619980035425,0.614262857433577,2786,54540,0316
spec-6839-56425-0760.fits,0.12886837,0.6595626012924106,1.9373976061276568,0.6370801598514261,1.7554294071953054,-0.8313428212560213,0.34043739870758954,0.3629198401485739,6839,56425,0760
spec-0543-52017-0573.fits,0.13570552,0.6888141272439018,2.2135134900027467,0.634622025626294,1.736891849362565,-0.3706584286057415,0.3111858727560983,0.36537797437370595,0543,52017,0573
spec-1621-53383-0189.fits,0.074811935,0.3060867514738856,0.4411023310536583,0.2951064323677874,0.4186538875068342,-0.3877060165292624,0.6939132485261144,0.7048935676322127,1621,53383,0189
spec-1572-53177-0457.fits,0.04334568,0.4404898183008942,0.787277573686374,0.3839849223692612,0.6233368894899601,-0.5671820509504192,0.5595101816991057,0.616015077630739,1572,53177,0457
spec-0554-52000-0242.fits,0.101258114,0.70644455258831,2.406511474466265,0.6266082753140778,1.67815255102707,-0.7351525866529114,0.2935554474116899,0.37339172468592224,0554,52000,0242
spec-4224-55481-0892.fits,0.07926995,0.4086265553863134,0.6909788714866083,0.3794427098740849,0.6114547615693846,0.001193870441253,0.5913734446136866,0.6205572901259152,4224,55481,0892
spec-0948-52428-0259.fits,0.07480073,0.6734651482811177,2.0624602388871853,0.5480084050760098,1.2124305213422528,-1.2548114590727175,0.32653485171888236,0.4519915949239902,0948,52428,0259
spec-1158-52668-0147.fits,0.0557516,0.218128599810301,0.2789827070760975,0.2084333132789273,0.263317439674383,-0.0047581232381904,0.7818714001896989,0.7915666867210729,1158,52668,0147
spec-0534-51997-0047.fits,0.10764539,0.0812054833216126,0.0883826381715745,0.0788319430240094,0.0855782421318416,-0.2996002101152634,0.9187945166783876,0.9211680569759907,0534,51997,0047
spec-0336-51999-0611.fits,0.08692751,0.3916050259181737,0.6436690679589746,0.3666077935133646,0.5788006068892166,-0.1998320704032203,0.6083949740818264,0.6333922064866354,0336,51999,0611
spec-1694-53472-0306.fits,0.061384972,0.2136233116856596,0.2716551938277542,0.2242655898522675,0.2891009950294171,-0.005023620128159,0.7863766883143404,0.7757344101477327,1694,53472,0306
spec-0636-52176-0105.fits,0.0737937,0.5182279899628891,1.0756706059427776,0.4353680135961675,0.7710650903237819,-1.251123615643396,0.48177201003711095,0.5646319864038325,0636,52176,0105
spec-0848-52669-0429.fits,0.06540858,0.4176484167979988,0.7171757214114561,0.4194545492203447,0.722518019316196,-0.0051345440572684,0.5823515832020012,0.5805454507796554,0848,52669,0429
spec-1698-53146-0257.fits,0.06444281,0.6452174485899125,1.8186279060948405,0.5419107869941625,1.1829808945692348,-1.3691419235636306,0.35478255141008747,0.4580892130058376,1698,53146,0257
spec-1465-53082-0534.fits,0.08637511,0.6301108660430773,1.7035127777407488,0.5598730133456209,1.2720715391743869,-0.8821051198184706,0.3698891339569227,0.44012698665437916,1465,53082,0534
spec-0552-51992-0440.fits,0.1348224,0.3796818364520593,0.612075961600818,0.4620624053608363,0.8589516887563461,-0.1234587167500056,0.6203181635479407,0.5379375946391636,0552,51992,0440
spec-5870-56065-0802.fits,0.06630403,0.7712715243863071,3.371996085388743,0.7907051731708651,3.777948959132108,-0.3559234747281492,0.22872847561369292,0.20929482682913494,5870,56065,0802
spec-1645-53172-0108.fits,0.12714121,0.3807172134067866,0.6147711863608885,0.3560271372116532,0.5528604663092269,-0.5864287356924861,0.6192827865932132,0.6439728627883468,1645,53172,0108
spec-1695-53473-0464.fits,0.08432191,0.2270206371834012,0.2936955992669436,0.223799872776908,0.2883275394163708,-0.0023015960062894,0.7729793628165987,0.7762001272230917,1695,53473,0464
spec-2950-54559-0023.fits,0.04573886,0.4560160270384669,0.8382894528231134,0.4410439704040932,0.789049490570739,-0.0065712047178239,0.5439839729615331,0.5589560295959068,2950,54559,0023
spec-1646-53498-0128.fits,0.03013051,0.4229997093869852,0.7331013801354991,0.3790852280494852,0.6105269920679184,-0.0073929229406338,0.5770002906130148,0.6209147719505146,1646,53498,0128
spec-0616-52442-0063.fits,0.10721604,0.1016885593073363,0.1131996707388331,0.1070013105704116,0.1198224721234023,0.0,0.8983114406926634,0.8929986894295879,0616,52442,0063
spec-2123-53793-0066.fits,0.13128558,0.8457105331601076,5.481323842007364,0.7717291342475153,3.380760535093012,-1.36859580976439,0.15428946683989253,0.2282708657524847,2123,53793,0066
spec-2164-53886-0457.fits,0.049370345,0.6957605263579845,2.286884466466878,0.6292442196320461,1.6971932818081954,-1.0037283508773034,0.3042394736420155,0.37075578036795387,2164,53886,0457
spec-0817-52381-0116.fits,0.14360622,0.1963513751593536,0.2443249065451803,0.2236031995668684,0.2880011863033515,0.0,0.8036486248406465,0.7763968004331318,0817,52381,0116
spec-0407-51820-0329.fits,0.12804599,0.1331837848661087,0.1536470852077182,0.1297383860187372,0.1490797524955875,-0.3996825137681118,0.8668162151338908,0.870261613981263,0407,51820,0329
spec-1761-53376-0342.fits,0.11552751,0.6877779453806885,2.202848694398887,0.6418833118734165,1.7923859265852753,-1.1701962920240272,0.3122220546193115,0.35811668812658354,1761,53376,0342
spec-2503-53856-0560.fits,0.083949655,0.1587739852792495,0.1887411735976275,0.1417046697304717,0.1651001289800477,0.0,0.8412260147207504,0.8582953302695279,2503,53856,0560
spec-0465-51910-0294.fits,0.08872492,0.4245281083097657,0.737704333504235,0.4204024554106271,0.7253351214737623,-0.0050590322778673,0.5754718916902344,0.5795975445893728,0465,51910,0294
spec-0887-52376-0060.fits,0.026687264,0.2179778088949968,0.2787360913467079,0.2219540913050626,0.2852712016407354,0.0,0.782022191105003,0.7780459086949372,0887,52376,0060
spec-4426-56105-0004.fits,0.14025997,0.592140882629209,1.4518270094006127,0.5581784754114716,1.2633573611681936,-0.3155518252450045,0.40785911737079106,0.4418215245885285,4426,56105,0004
spec-1956-53437-0030.fits,0.088786475,0.1622094883270077,0.1936158097602347,0.1490387189055569,0.1751415983508372,-0.1997172283032218,0.837790511672992,0.8509612810944435,1956,53437,0030
spec-2027-53433-0603.fits,0.11948449,0.7635589511970404,3.22938404757864,0.7173673363151984,2.538161467123357,-0.6778966910472048,0.23644104880295957,0.2826326636848016,2027,53433,0603
spec-1315-52791-0568.fits,0.014366001,0.3198078099843676,0.4701727168861166,0.2947708553986832,0.4179788337666113,-0.2112598832488628,0.6801921900156325,0.7052291446013166,1315,52791,0568
spec-2222-53799-0174.fits,0.022078881,0.0872840949186868,0.0956311755199563,0.09639585843676,0.1066793012590609,0.0,0.9127159050813128,0.9036041415632401,2222,53799,0174
spec-1929-53349-0432.fits,0.08441277,0.594258693358807,1.464624586237468,0.4945331158929348,0.9783689722157656,-0.8959645931685901,0.405741306641193,0.5054668841070651,1929,53349,0432
spec-0465-51910-0548.fits,0.038770944,0.6169223467749176,1.6104367915515991,0.5270113321629615,1.1142155573683543,-1.0280630519276746,0.3830776532250823,0.4729886678370387,0465,51910,0548
spec-1951-53389-0614.fits,0.078852445,0.4621118456589188,0.8591225553665719,0.4519023727417829,0.8244924813894239,-1.3443159459167917,0.5378881543410813,0.5480976272582171,1951,53389,0614
spec-7661-57286-0991.fits,0.06599909,0.3719300245228771,0.592179277858864,0.2977477592577167,0.4239897603502071,-1.5354028005564426,0.628069975477123,0.7022522407422834,7661,57286,0991
spec-0936-52705-0611.fits,0.098947346,0.1671510749793278,0.2006979536837116,0.1600303391120803,0.1905191896370573,0.0,0.8328489250206719,0.8399696608879198,0936,52705,0611
spec-2273-53709-0577.fits,0.097144015,0.3159881319835238,0.4619629377189584,0.2990572603573109,0.4266500577632885,-0.2650665226477756,0.6840118680164763,0.7009427396426888,2273,53709,0577
spec-0591-52022-0338.fits,0.07854756,0.5929168661746321,1.4565006921386825,0.5471057287843608,1.2080208639333043,-0.0059404908159484,0.4070831338253678,0.4528942712156393,0591,52022,0338
spec-1192-52649-0336.fits,0.07725906,0.3899138144525494,0.6391126756995272,0.3017182575971483,0.4320867055164696,-1.071820961996534,0.6100861855474506,0.6982817424028518,1192,52649,0336
spec-1567-53172-0397.fits,0.081831306,0.3550631922589789,0.5505395071226219,0.3318790605206573,0.496735008454137,-0.0043085558295188,0.6449368077410211,0.6681209394793428,1567,53172,0397
spec-0456-51910-0257.fits,0.12174676,0.4179451089160222,0.718051021163435,0.3257585796457051,0.4831482756940803,-1.3121035139581276,0.5820548910839778,0.6742414203542948,0456,51910,0257
spec-0502-51957-0217.fits,0.10005352,0.5435664194349495,1.190899273366415,0.4458053546169006,0.8044201767931692,-0.9512639075440412,0.4564335805650504,0.5541946453830994,0502,51957,0217
spec-2127-53859-0411.fits,0.07320009,0.3367508282086093,0.507728984114776,0.3147277524778524,0.4592740383342032,-0.0998363876123919,0.6632491717913906,0.6852722475221475,2127,53859,0411
spec-0443-51873-0514.fits,0.04320633,0.5330463623591721,1.1415402288164236,0.4329623263937247,0.7635512533764269,-1.4445654382345616,0.466953637640828,0.5670376736062751,0443,51873,0514
spec-2233-53845-0010.fits,0.062409233,0.4317965804884326,0.7599330902647661,0.3925542348163452,0.6462375035204349,-0.0070401513794505,0.5682034195115673,0.6074457651836546,2233,53845,0010
spec-0537-52027-0439.fits,0.07876631,0.2381187909274594,0.3125405746879204,0.2336195259904969,0.3048349141363955,0.0,0.7618812090725404,0.7663804740095028,0537,52027,0439
spec-1233-52734-0522.fits,0.11828962,0.2464696934735031,0.3270866365145147,0.2754534472098036,0.3801735666936026,0.0,0.7535303065264968,0.7245465527901964,1233,52734,0522
spec-2025-53431-0310.fits,0.11783584,0.2049609707394202,0.257799885535233,0.1767693402965574,0.2147263810123837,-0.5873115079316179,0.7950390292605798,0.8232306597034426,2025,53431,0310
spec-1192-52649-0183.fits,0.056749366,0.6813792980298232,2.138528017220932,0.5985100490350511,1.4907223645238945,-0.9435974066485502,0.31862070197017656,0.40148995096494894,1192,52649,0183
spec-1220-52723-0539.fits,0.034052934,0.2583878973660152,0.3484138088473725,0.2540742180407031,0.340615948912954,-0.1917747953194163,0.7416121026339849,0.7459257819592969,1220,52723,0539
spec-0911-52426-0119.fits,0.11169276,0.8559409679098829,5.941598770248877,0.7956494961758714,3.893552897039275,-1.4555187770149247,0.14405903209011706,0.20435050382412862,0911,52426,0119
spec-2023-53851-0315.fits,0.07446658,0.8415440228330511,5.310901096185231,0.7704519346610799,3.3563860951018385,-1.3394859205837466,0.15845597716694895,0.22954806533892014,2023,53851,0315
spec-0486-51910-0268.fits,0.122657314,0.3440746268888823,0.524563679030898,0.2713849338911443,0.3724668161756062,-1.011101979980941,0.6559253731111176,0.7286150661088557,0486,51910,0268
spec-1625-53140-0463.fits,0.09310087,0.2622762791724469,0.3555210057204537,0.2978628860253969,0.4242232465668675,-0.0034417810513927,0.7377237208275531,0.7021371139746033,1625,53140,0463
